UPA i graficzna rewolucja	John & Faith Hubley	Moonbird	1959	full	60	2400	Moonbird 1959 John Faith Hubley
UPA i graficzna rewolucja	John & Faith Hubley	The Hole	1962	full	60	2400	The Hole 1962 Hubley animation Dizzy Gillespie
UPA i graficzna rewolucja	John & Faith Hubley	Windy Day	1968	full	60	2400	Windy Day 1968 Hubley animation
UPA i graficzna rewolucja	Ernest Pintoff	The Critic	1963	full	60	2400	The Critic 1963 Ernest Pintoff Mel Brooks
UPA i graficzna rewolucja	Gene Deitch	Munro	1960	full	60	2400	Munro 1960 Gene Deitch Jules Feiffer
UPA i graficzna rewolucja	John Hubley	Ragtime Bear	1949	full	60	2400	Ragtime Bear 1949 Mr Magoo UPA
UPA i graficzna rewolucja	Robert Cannon	Madeline	1952	full	60	2400	Madeline 1952 UPA Bobe Cannon
UPA i graficzna rewolucja	Pete Burness	When Magoo Flew	1954	full	60	2400	When Magoo Flew 1954 UPA Mr Magoo
UPA i graficzna rewolucja	Robert Cannon	Christopher Crumpet	1953	full	60	2400	Christopher Crumpet 1953 UPA
Norman McLaren i NFB	Norman McLaren	Dots	1940	full	60	2400	Norman McLaren Dots 1940 NFB
Norman McLaren i NFB	Norman McLaren	Loops	1940	full	60	2400	Norman McLaren Loops 1940 NFB
Norman McLaren i NFB	Norman McLaren	Hen Hop	1942	full	60	2400	Norman McLaren Hen Hop 1942 NFB
Norman McLaren i NFB	Norman McLaren	Begone Dull Care	1949	full	60	2400	Norman McLaren Begone Dull Care 1949 NFB
Norman McLaren i NFB	Norman McLaren	Neighbours	1952	full	60	2400	Norman McLaren Neighbours 1952 NFB
Norman McLaren i NFB	Norman McLaren	Blinkity Blank	1955	full	60	2400	Norman McLaren Blinkity Blank 1955 NFB
Norman McLaren i NFB	Norman McLaren	A Chairy Tale	1957	full	60	2400	Norman McLaren A Chairy Tale 1957 NFB
Norman McLaren i NFB	Norman McLaren	Pas de deux	1968	full	60	2400	Norman McLaren Pas de deux 1968 NFB
Norman McLaren i NFB	Norman McLaren	Synchromy	1971	full	60	2400	Norman McLaren Synchromy 1971 NFB
Norman McLaren i NFB	Evelyn Lambart	The Hoarder	1969	full	60	2400	Evelyn Lambart The Hoarder 1969 NFB
Norman McLaren i NFB	Norman McLaren	Boogie-Doodle	1941	full	60	2400	Norman McLaren Boogie Doodle 1941 NFB
Norman McLaren i NFB	Norman McLaren	Rythmetic	1956	full	60	2400	Norman McLaren Rythmetic 1956 NFB
Norman McLaren i NFB	Norman McLaren	Le Merle	1958	full	60	2400	Norman McLaren Le Merle 1958 NFB
Norman McLaren i NFB	Norman McLaren	Canon	1964	full	60	2400	Norman McLaren Canon 1964 NFB
Norman McLaren i NFB	Norman McLaren	Spheres	1969	full	60	2400	Norman McLaren Spheres 1969 NFB
Kanada: pokolenia po McLarenie	Ryan Larkin	Walking	1968	full	60	2400	Ryan Larkin Walking 1968 NFB
Kanada: pokolenia po McLarenie	Ryan Larkin	Street Musique	1972	full	60	2400	Ryan Larkin Street Musique 1972 NFB
Kanada: pokolenia po McLarenie	Chris Landreth	Ryan	2004	full	60	2400	Chris Landreth Ryan 2004 NFB
Kanada: pokolenia po McLarenie	Caroline Leaf	The Owl Who Married a Goose	1974	full	60	2400	Caroline Leaf The Owl Who Married a Goose 1974 NFB
Kanada: pokolenia po McLarenie	Caroline Leaf	The Street	1976	full	60	2400	Caroline Leaf The Street 1976 NFB
Kanada: pokolenia po McLarenie	Caroline Leaf	The Metamorphosis of Mr. Samsa	1977	full	60	2400	Caroline Leaf Metamorphosis of Mr Samsa 1977 NFB
Kanada: pokolenia po McLarenie	Ishu Patel	Bead Game	1977	full	60	2400	Ishu Patel Bead Game 1977 NFB
Kanada: pokolenia po McLarenie	Frédéric Back	Crac	1981	full	60	2400	Frederic Back Crac 1981
Kanada: pokolenia po McLarenie	Frédéric Back	L'homme qui plantait des arbres	1987	full	60	2400	Frederic Back The Man Who Planted Trees 1987
Kanada: pokolenia po McLarenie	Richard Condie	The Big Snit	1985	full	60	2400	Richard Condie The Big Snit 1985 NFB
Kanada: pokolenia po McLarenie	Cordell Barker	The Cat Came Back	1988	full	60	2400	Cordell Barker The Cat Came Back 1988 NFB
Kanada: pokolenia po McLarenie	Wendy Tilby & Amanda Forbis	When the Day Breaks	1999	full	60	2400	When the Day Breaks 1999 Tilby Forbis NFB
Kanada: pokolenia po McLarenie	Co Hoedeman	The Sand Castle	1977	full	60	2400	Co Hoedeman The Sand Castle 1977 NFB
Kanada: pokolenia po McLarenie	Jacques Drouin	Mindscape	1976	full	60	2400	Jacques Drouin Mindscape paysagiste 1976 NFB
Kanada: pokolenia po McLarenie	Eugene Fedorenko	Every Child	1979	full	60	2400	Eugene Fedorenko Every Child 1979 NFB
Kanada: pokolenia po McLarenie	Ishu Patel	Paradise	1984	full	60	2400	Ishu Patel Paradise 1984 NFB
Kanada: pokolenia po McLarenie	Janet Perlman	The Tender Tale of Cinderella Penguin	1981	full	60	2400	Janet Perlman Cinderella Penguin 1981 NFB
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Lew Atamanow	Snieżnaja korolewa (Królowa Śniegu)	1957	full	3000	9000	Snezhnaya Koroleva 1957 Atamanov Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Fiodor Chitruk	Historia jednego przestępstwa	1962	full	60	2400	Istoriya odnogo prestupleniya 1962 Khitruk Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Fiodor Chitruk	Film, film, film	1968	full	60	2400	Film film film Khitruk 1968 Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Fiodor Chitruk	Winnie-the-Pooh (Winni Puch)	1969	full	60	2400	Vinni Pukh 1969 Khitruk Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Roman Kaczanow	Rękawiczka (Varezhka)	1967	full	60	2400	Varezhka 1967 Kachanov Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Roman Kaczanow	Czeburaszka	1971	full	60	2400	Cheburashka 1971 Kachanov Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Jurij Norstein	Czapla i żuraw	1974	full	60	2400	Tsaplya i Zhuravl 1974 Norstein Heron and Crane
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Jurij Norstein	Jeżyk we mgle	1975	full	60	2400	Yozhik v tumane 1975 Norstein Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Jurij Norstein	Skazka skazok (Bajka bajek)	1979	full	60	2400	Skazka skazok 1979 Norstein Tale of Tales
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Aleksandr Pietrow	Stary człowiek i morze	1999	full	60	2400	The Old Man and the Sea 1999 Aleksandr Petrov
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Garri Bardin	Wykrutasy	1987	full	60	2400	Vykrutasy 1987 Garri Bardin
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Eduard Nazarow	Żył sobie pies	1982	full	60	2400	Zhil byl pyos 1982 Nazarov Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Jurij Norstein	Lis i zając	1973	full	60	2400	Lisa i zayats 1973 Norstein Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Wiaczesław Kotionoczkin	Nu, pogodi! (odc. 1)	1969	full	60	2400	Nu pogodi 1 vypusk 1969 Kotyonochkin Soyuzmultfilm
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Garri Bardin	Konflikt	1983	full	60	2400	Konflikt 1983 Garri Bardin matches
Radziecka animacja: od Sojuzmultfilmu do Norsteina	Jurij Norstein	Bitwa pod Kierżeńcem	1971	full	60	2400	Secha pri Kerzhentse 1971 Norstein Ivanov-Vano
