Dorośli i telewizja: od Bakshiego do Adult Swim	Matt Groening	The Simpsons: Tracey Ullman shorts	1987	full	60	2400	Simpsons Tracey Ullman Show shorts 1987 Good Night
Dorośli i telewizja: od Bakshiego do Adult Swim	Mike Judge	Office Space / Milton	1991	full	60	2400	Mike Judge Milton original short 1991
Dorośli i telewizja: od Bakshiego do Adult Swim	Trey Parker & Matt Stone	The Spirit of Christmas	1995	full	60	2400	The Spirit of Christmas 1995 Jesus vs Santa
Dorośli i telewizja: od Bakshiego do Adult Swim	Peter Chung	Æon Flux	1991	fragment	45	1200	Aeon Flux Liquid Television 1991 Peter Chung
Dorośli i telewizja: od Bakshiego do Adult Swim	MTV	Liquid Television	1991	fragment	45	1200	Liquid Television MTV 1991
Dorośli i telewizja: od Bakshiego do Adult Swim	Bill Plympton	Your Face	1987	full	60	2400	Bill Plympton Your Face 1987
Dorośli i telewizja: od Bakshiego do Adult Swim	Bill Plympton	Guard Dog	2004	full	60	2400	Bill Plympton Guard Dog 2004
Dorośli i telewizja: od Bakshiego do Adult Swim	Don Hertzfeldt	Billy's Balloon	1998	full	60	2400	Don Hertzfeldt Billy's Balloon 1998
Dorośli i telewizja: od Bakshiego do Adult Swim	Don Hertzfeldt	Rejected	2000	full	60	2400	Don Hertzfeldt Rejected 2000
Dorośli i telewizja: od Bakshiego do Adult Swim	Don Hertzfeldt	World of Tomorrow	2015	fragment	45	1200	World of Tomorrow Don Hertzfeldt trailer
Dorośli i telewizja: od Bakshiego do Adult Swim	David Firth	Salad Fingers	2004	full	60	2400	David Firth Salad Fingers episode 1
Dorośli i telewizja: od Bakshiego do Adult Swim	John Kricfalusi	The Ren & Stimpy Show	1991	fragment	45	1200	Ren and Stimpy 1991 clip Nickelodeon
Dorośli i telewizja: od Bakshiego do Adult Swim	Casper Kelly / Adult Swim	Too Many Cooks	2014	full	60	2400	Adult Swim Too Many Cooks
Dorośli i telewizja: od Bakshiego do Adult Swim	Becky Sloan & Joe Pelling	Don't Hug Me I'm Scared	2011	full	60	2400	Don't Hug Me I'm Scared 1
Nowy wiek: internet, studenci, niezależni	Blender Foundation	Big Buck Bunny	2008	full	60	2400	Big Buck Bunny Blender official
Nowy wiek: internet, studenci, niezależni	Blender Foundation	Sintel	2010	full	60	2400	Sintel Blender official short film
Nowy wiek: internet, studenci, niezależni	Blender Foundation	Spring	2019	full	60	2400	Spring Blender Studio official short film
Nowy wiek: internet, studenci, niezależni	Gobelins	Oktapodi	2007	full	60	2400	Gobelins Oktapodi 2007
Nowy wiek: internet, studenci, niezależni	Alan Becker	Animator vs. Animation	2006	full	60	2400	Alan Becker Animator vs Animation original
Nowy wiek: internet, studenci, niezależni	Dony Permedi	Kiwi!	2006	full	60	2400	Kiwi Dony Permedi animation 2006
Nowy wiek: internet, studenci, niezależni	Jacob Frey	The Present	2014	full	60	2400	The Present Jacob Frey short film
Nowy wiek: internet, studenci, niezależni	Daniel Martínez Lara	Alike	2015	full	60	2400	Alike animated short film Daniel Martinez Lara
Nowy wiek: internet, studenci, niezależni	Beth David & Esteban Bravo	In a Heartbeat	2017	full	60	2400	In a Heartbeat animated short film
Nowy wiek: internet, studenci, niezależni	Matthew A. Cherry	Hair Love	2019	full	60	2400	Hair Love Sony Pictures Animation
Nowy wiek: internet, studenci, niezależni	Felix Colgrave	Double King	2017	full	60	2400	Felix Colgrave Double King
Nowy wiek: internet, studenci, niezależni	David OReilly	Please Say Something	2009	full	60	2400	David OReilly Please Say Something
Nowy wiek: internet, studenci, niezależni	David OReilly	The External World	2010	full	60	2400	David OReilly The External World
Nowy wiek: internet, studenci, niezależni	worthikids	BIGTOP BURGER	2020	full	60	2400	worthikids BIGTOP BURGER episode 1
Nowy wiek: internet, studenci, niezależni	The Animation Workshop	The Backwater Gospel	2011	full	60	2400	The Backwater Gospel Animation Workshop 2011
Nowy wiek: internet, studenci, niezależni	Andrew Coats & Lou Hamou-Lhadj	Borrowed Time	2016	full	60	2400	Borrowed Time animated short film 2016
Nowy wiek: internet, studenci, niezależni	MoPA	Garden Party	2017	full	60	2400	Garden Party MoPA animated short film
