Looney Tunes i MGM: złota era kreskówki	Bob Clampett	A Corny Concerto	1943	full	60	2400	A Corny Concerto 1943 Bob Clampett public domain cartoon
Looney Tunes i MGM: złota era kreskówki	Bob Clampett	Falling Hare	1943	full	60	2400	Falling Hare 1943 Bugs Bunny public domain cartoon
Looney Tunes i MGM: złota era kreskówki	Chuck Jones	Duck Amuck	1953	fragment	45	1200	Duck Amuck 1953 Chuck Jones Daffy Duck
Looney Tunes i MGM: złota era kreskówki	Chuck Jones	What's Opera, Doc?	1957	fragment	45	1200	What's Opera Doc 1957 Kill the Wabbit scene
Looney Tunes i MGM: złota era kreskówki	Chuck Jones	One Froggy Evening	1955	fragment	45	1200	One Froggy Evening 1955 Michigan J Frog
Looney Tunes i MGM: złota era kreskówki	William Hanna & Joseph Barbera	Puss Gets the Boot	1940	fragment	45	1200	Puss Gets the Boot 1940 Tom and Jerry first cartoon
Looney Tunes i MGM: złota era kreskówki	Friz Freleng	Pigs in a Polka	1943	full	60	2400	Pigs in a Polka 1943 Friz Freleng public domain cartoon
Looney Tunes i MGM: złota era kreskówki	Chuck Jones	Case of the Missing Hare	1942	full	60	2400	Case of the Missing Hare 1942 Bugs Bunny public domain cartoon
Looney Tunes i MGM: złota era kreskówki	Friz Freleng	The Wabbit Who Came to Supper	1942	full	60	2400	The Wabbit Who Came to Supper 1942 Bugs Bunny public domain cartoon
Looney Tunes i MGM: złota era kreskówki	Tex Avery	Bad Luck Blackie	1949	fragment	45	1200	Bad Luck Blackie 1949 Tex Avery MGM cartoon
Looney Tunes i MGM: złota era kreskówki	Bob Clampett	The Great Piggy Bank Robbery	1946	fragment	45	1200	The Great Piggy Bank Robbery 1946 Daffy Duck Clampett
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Das Ornament des verliebten Herzens	1919	full	60	2400	Lotte Reiniger Das Ornament des verliebten Herzens 1919
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Cinderella / Aschenputtel	1922	full	60	2400	Lotte Reiniger Cinderella 1922 silhouette animation
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Die Abenteuer des Prinzen Achmed	1926	full	3000	9000	The Adventures of Prince Achmed 1926 Lotte Reiniger full film
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Papageno	1935	full	60	2400	Lotte Reiniger Papageno 1935 silhouette animation
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	The Grasshopper and the Ant	1954	full	60	2400	Lotte Reiniger The Grasshopper and the Ant 1954
Lotte Reiniger i animacja sylwetkowa	Michel Ocelot	Princes et princesses	2000	fragment	45	1200	Princes et princesses Michel Ocelot bande annonce
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Carmen	1933	full	60	2400	Lotte Reiniger Carmen 1933 silhouette animation
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Harlekin	1931	full	60	2400	Lotte Reiniger Harlequin 1931 silhouette film
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Däumelinchen (Thumbelina)	1954	full	60	2400	Lotte Reiniger Thumbelina 1954 silhouette animation
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Hänsel und Gretel	1955	full	60	2400	Lotte Reiniger Hansel and Gretel 1955 silhouette animation
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Jack and the Beanstalk	1955	full	60	2400	Lotte Reiniger Jack and the Beanstalk 1955 silhouette
Lotte Reiniger i animacja sylwetkowa	Lotte Reiniger	Aladdin and the Magic Lamp	1954	full	60	2400	Lotte Reiniger Aladdin and the Magic Lamp 1954 silhouette
Awangarda i wizualna muzyka	Walter Ruttmann	Lichtspiel Opus I	1921	full	60	2400	Walter Ruttmann Lichtspiel Opus 1 1921 abstract animation
Awangarda i wizualna muzyka	Viking Eggeling	Symphonie Diagonale	1924	full	60	2400	Viking Eggeling Symphonie Diagonale 1924 abstract film
Awangarda i wizualna muzyka	Oskar Fischinger	Komposition in Blau	1935	full	60	2400	Oskar Fischinger Komposition in Blau 1935 Composition in Blue
Awangarda i wizualna muzyka	Oskar Fischinger	An Optical Poem	1938	full	60	2400	Oskar Fischinger An Optical Poem 1938
Awangarda i wizualna muzyka	Oskar Fischinger	Allegretto	1936	full	60	2400	Oskar Fischinger Allegretto 1936 visual music
Awangarda i wizualna muzyka	Len Lye	A Colour Box	1935	full	60	2400	Len Lye A Colour Box 1935 direct film
Awangarda i wizualna muzyka	Len Lye	Free Radicals	1958	full	60	2400	Len Lye Free Radicals 1958 scratch film
Awangarda i wizualna muzyka	Mary Ellen Bute	Synchromy No. 4: Escape	1938	full	60	2400	Mary Ellen Bute Synchromy No 4 Escape 1938
Awangarda i wizualna muzyka	Harry Smith	Early Abstractions	1946	full	60	2400	Harry Smith Early Abstractions 1946 1957 films 1-5
Awangarda i wizualna muzyka	John & James Whitney	Five Film Exercises	1944	full	60	2400	John James Whitney Five Film Exercises 1944 abstract
Awangarda i wizualna muzyka	John Whitney	Catalog	1961	full	60	2400	John Whitney Catalog 1961 analog computer animation
Awangarda i wizualna muzyka	Jordan Belson	Allures	1961	full	60	2400	Jordan Belson Allures 1961 abstract film
Awangarda i wizualna muzyka	Hans Richter	Rhythmus 21	1921	full	60	2400	Hans Richter Rhythmus 21 1921 abstract film
Awangarda i wizualna muzyka	Oskar Fischinger	Motion Painting No. 1	1947	full	60	2400	Oskar Fischinger Motion Painting No 1 1947
Awangarda i wizualna muzyka	Len Lye	Rainbow Dance	1936	full	60	2400	Len Lye Rainbow Dance 1936 GPO film
Awangarda i wizualna muzyka	Mary Ellen Bute	Tarantella	1940	full	60	2400	Mary Ellen Bute Tarantella 1940 abstract animation
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Berthold Bartosch	L'Idée	1932	full	60	2400	Berthold Bartosch L'Idee 1932 The Idea animation
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Alexandre Alexeieff & Claire Parker	Une nuit sur le mont Chauve	1933	full	60	2400	Alexeieff Night on Bald Mountain 1933 pinscreen animation
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Alexandre Alexeieff & Claire Parker	En passant	1943	full	60	2400	Alexeieff En passant 1943 pinscreen
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	George Pal	Tulips Shall Grow	1942	full	60	2400	George Pal Puppetoon Tulips Shall Grow 1942
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Franciszka i Stefan Themersonowie	Przygoda człowieka poczciwego	1937	full	60	2400	Themerson Przygoda czlowieka poczciwego 1937
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Franciszka i Stefan Themersonowie	Europa	1932	full	60	2400	Themerson Europa 1932 film rekonstrukcja
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Aleksandr Ptushko	Nowy Guliwer	1935	full	3000	9000	The New Gulliver 1935 Ptushko full movie
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Quirino Cristiani	El Apóstol (film zaginiony)	1917	documentary	240	5400	Quirino Cristiani El Apostol 1917 lost animated feature documentary
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Anthony Gross & Hector Hoppin	Joie de vivre	1934	full	60	2400	Anthony Gross Hector Hoppin Joie de vivre 1934 animation
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Anthony Gross & Hector Hoppin	The Fox Hunt	1936	full	60	2400	Anthony Gross The Fox Hunt 1936 animation
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	George Pal	Philips Broadcast of 1938	1938	full	60	2400	George Pal Philips Broadcast of 1938 puppetoon
Europa międzywojenna: eksperymenty i pierwsze pełne metraże	Oskar Fischinger	Muratti greift ein	1934	full	60	2400	Oskar Fischinger Muratti greift ein 1934 cigarette animation
