Japonia II: anime — od Ghibli do dziś	Makoto Shinkai	Your Name	2016	fragment	45	1200	Your Name Kimi no Na wa 2016 official trailer
Japonia II: anime — od Ghibli do dziś	Isao Takahata	The Tale of the Princess Kaguya	2013	fragment	45	1200	The Tale of the Princess Kaguya 2013 official trailer
Japonia II: anime — od Ghibli do dziś	Masaaki Yuasa	Mind Game	2004	fragment	45	1200	Mind Game 2004 Masaaki Yuasa trailer
Chiny i szkoła szanghajska	Bracia Wan	Princess Iron Fan	1941	full	3000	9000	Princess Iron Fan 1941 full movie
Chiny i szkoła szanghajska	Wan Laiming	Havoc in Heaven	1964	full	3000	9000	Havoc in Heaven Uproar in Heaven 1964 full movie
Chiny i szkoła szanghajska	Te Wei	Where Is Mama	1960	full	300	1500	Where is Mama 1960 Te Wei ink wash animation tadpoles
Chiny i szkoła szanghajska	Te Wei	The Cowherd's Flute	1963	full	300	1800	Mudi The Cowherd's Flute 1963 Te Wei ink wash
Chiny i szkoła szanghajska	Te Wei	Feeling from Mountain and Water	1988	full	300	1800	Feeling from Mountain and Water 1988 Te Wei
Chiny i szkoła szanghajska	Wan Guchan	Zhu Bajie Eats Watermelon	1958	full	300	1800	Zhu Bajie Eats Watermelon 1958 paper cut animation
Chiny i szkoła szanghajska	A Da	Three Monks	1981	full	300	1800	Three Monks 1981 A Da Chinese animation
Chiny i szkoła szanghajska	Wang Shuchen	Nezha Conquers the Dragon King	1979	full	3000	9000	Nezha Conquers the Dragon King 1979 full movie
Chiny i szkoła szanghajska	Te Wei	The Conceited General	1956	full	600	2400	The Conceited General 1956 Te Wei
Chiny i szkoła szanghajska	Hu Jinqing	Snipe-Clam Grapple	1983	full	300	1200	Snipe Clam Grapple 1983 Fight Between the Snipe and the Clam
Chiny i szkoła szanghajska	Qian Jiajun	The Nine-Colored Deer	1981	full	600	2400	Nine Colored Deer 1981 Chinese animation A Deer of Nine Colors
Chiny i szkoła szanghajska	A Da	36 Chinese Characters	1984	full	300	1200	36 Chinese Characters 1984 A Da animation
Estonia, Węgry i inne szkoły Wschodu	Priit Pärn	Eine murul	1987	full	600	2400	Priit Parn Eine murul 1987 Luncheon on the Grass
Estonia, Węgry i inne szkoły Wschodu	Priit Pärn	Hotel E	1992	full	600	2400	Priit Parn Hotel E 1992
Estonia, Węgry i inne szkoły Wschodu	Rein Raamat	Suur Tõll	1980	full	600	2400	Rein Raamat Suur Toll 1980
Estonia, Węgry i inne szkoły Wschodu	Rein Raamat	Põrgu	1983	full	300	2400	Rein Raamat Porgu Hell 1983
Estonia, Węgry i inne szkoły Wschodu	Marcell Jankovics	Sisyphus	1974	full	60	600	Marcell Jankovics Sisyphus 1974
Estonia, Węgry i inne szkoły Wschodu	Marcell Jankovics	Küzdők	1977	full	60	600	Jankovics Kuzdok The Struggle 1977
Estonia, Węgry i inne szkoły Wschodu	Marcell Jankovics	Fehérlófia	1981	fragment	45	1200	Feherlofia Son of the White Mare 1981 trailer
Estonia, Węgry i inne szkoły Wschodu	Ferenc Rofusz	A légy	1980	full	60	600	Ferenc Rofusz The Fly A legy 1980
Estonia, Węgry i inne szkoły Wschodu	Ion Popescu-Gopo	A Short History	1957	full	300	900	Popescu-Gopo Scurta istorie A Short History 1957
Estonia, Węgry i inne szkoły Wschodu	Todor Dinov	Margaritka	1965	full	60	900	Todor Dinov The Daisy Margaritka 1965
Estonia, Węgry i inne szkoły Wschodu	Priit Pärn	Kolmnurk	1982	full	300	1800	Priit Parn Kolmnurk Triangle 1982
Estonia, Węgry i inne szkoły Wschodu	Elbert Tuganov	Peetrikese unenägu	1958	full	300	1800	Elbert Tuganov Peetrikese unenagu 1958 Little Peter's Dream
Estonia, Węgry i inne szkoły Wschodu	Sándor Reisenbüchler	The Kidnapping of the Sun and Moon	1968	full	300	1800	Reisenbuchler Kidnapping of the Sun and Moon 1968 Nap es Hold elrablasa
Estonia, Węgry i inne szkoły Wschodu	György Kovásznai	Habfürdő	1979	fragment	45	1200	Kovasznai Habfurdo Bubble Bath 1979 trailer
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Osvaldo Cavandoli	La Linea	1971	full	60	600	La Linea Cavandoli 1971 episode
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Bruno Bozzetto	Allegro Non Troppo	1976	fragment	45	1200	Allegro Non Troppo 1976 Bozzetto Bolero
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Bruno Bozzetto	Cavallette	1990	full	300	900	Bruno Bozzetto Grasshoppers Cavallette 1990
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Bruno Bozzetto	Un Oscar per il signor Rossi	1960	full	300	1200	Un Oscar per il signor Rossi Bozzetto 1960 Mr Rossi
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Emanuele Luzzati i Giulio Gianini	Pulcinella	1973	full	300	900	Luzzati Gianini Pulcinella 1973
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Raimund Krumme	Seiltänzer	1986	full	300	900	Raimund Krumme Rope Dance Seiltanzer 1986
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Andreas Hykade	Ring of Fire	2000	full	300	1200	Andreas Hykade Ring of Fire 2000
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Andreas Hykade	Love & Theft	2010	full	120	600	Andreas Hykade Love and Theft 2010
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Georges Schwizgebel	78 Tours	1985	full	120	600	Georges Schwizgebel 78 Tours 1985
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Georges Schwizgebel	La course à l'abîme	1992	full	120	600	Schwizgebel La course a l'abime 1992
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Michael Dudok de Wit	The Monk and the Fish	1994	full	300	900	The Monk and the Fish 1994 Dudok de Wit
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Michael Dudok de Wit	Father and Daughter	2000	full	300	900	Father and Daughter 2000 Dudok de Wit
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Paul Driessen	The Killing of an Egg	1977	full	60	600	Paul Driessen Killing of an Egg 1977
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Giulio Gianini i Emanuele Luzzati	La gazza ladra	1964	full	300	900	Luzzati Gianini La gazza ladra Thieving Magpie 1964
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Paul Driessen	3 Misses	1998	full	300	1200	Paul Driessen 3 Misses 1998
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Georges Schwizgebel	L'homme sans ombre	2004	full	120	900	Schwizgebel L'homme sans ombre Man with No Shadow 2004
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Michael Dudok de Wit	The Red Turtle	2016	fragment	45	1200	The Red Turtle 2016 official trailer
Zachodni autorzy: Włochy, Niemcy, Szwajcaria, Holandia	Børge Ring	Anna & Bella	1984	full	300	900	Borge Ring Anna and Bella 1984
