Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	Zemsta operatora / The Cameraman's Revenge	1912	full	300	1500	Starewicz The Cameraman's Revenge 1912 puppet animation
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	The Insects' Christmas	1913	full	180	900	Starewicz The Insects Christmas 1913 puppet animation
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	Frogland / Żaby domagają się króla	1922	full	300	1500	Starewicz Frogland The Frogs Who Wanted a King 1922
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	Fétiche / The Mascot	1933	full	600	2400	Starewicz The Mascot Fetiche 1933 puppet animation
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	Le Roman de Renard	1937	full	600	6000	Starewicz Le Roman de Renard 1937 The Tale of the Fox
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	The Grasshopper and the Ant	1913	full	180	900	Starewicz The Grasshopper and the Ant 1913 puppet animation
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	The Voice of the Nightingale	1923	full	300	1500	Starewicz Voice of the Nightingale 1923 puppet animation
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	Le Rat de ville et le rat des champs	1926	full	300	1500	Starewicz Town Rat Country Rat 1926 puppet animation
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	L'Horloge magique	1928	full	600	4000	Starewicz L Horloge magique The Magic Clock 1928
Władysław Starewicz: narodziny animacji lalkowej	Władysław Starewicz	Fleur de fougère	1949	full	600	2400	Starewicz Fleur de fougere 1949 Fern Flowers
Władysław Starewicz: narodziny animacji lalkowej	różni	Ladislas Starewitch — dokument	1958	documentary	300	3600	Ladislas Starewitch puppet animation pioneer documentary
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Otto Messmer	Feline Follies	1919	full	180	600	Otto Messmer Feline Follies 1919 Felix silent cartoon
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Otto Messmer	Felix in Hollywood	1923	full	300	900	Felix the Cat Felix in Hollywood 1923 silent cartoon
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Otto Messmer	Felix the Cat Dines and Pines	1927	full	300	900	Felix the Cat Dines and Pines 1927 silent cartoon
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Max Fleischer	Out of the Inkwell: Modeling	1921	full	240	900	Max Fleischer Out of the Inkwell Modeling 1921
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Dave Fleischer	Koko's Earth Control	1928	full	240	900	Koko's Earth Control 1928 Fleischer cartoon
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Paul Terry	Aesop's Fables: Amateur Night on the Ark	1923	full	240	900	Aesop's Fables Amateur Night on the Ark 1923 Paul Terry
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Bray Studios	Bobby Bumps	1916	full	180	900	Bobby Bumps Bray Studios silent cartoon
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Bud Fisher	Mutt and Jeff: On Strike	1920	full	240	900	Mutt and Jeff On Strike 1920 silent cartoon
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Walt Disney	Alice's Wonderland	1923	full	300	900	Walt Disney Alice's Wonderland 1923 Alice Comedies
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Max Fleischer	The Tantalizing Fly	1919	full	120	600	Max Fleischer Out of the Inkwell The Tantalizing Fly 1919
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Otto Messmer	Felix Woos Whoopee	1928	full	300	900	Felix the Cat Woos Whoopee 1928 silent cartoon
Amerykańska era niema: Felix, Koko i fabryki kreskówek	Winsor McCay	Dreams of the Rarebit Fiend: The Pet	1921	full	300	1200	Winsor McCay The Pet 1921 Dreams of the Rarebit Fiend
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Swing You Sinners!	1930	full	300	900	Fleischer Swing You Sinners 1930 Talkartoon
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Bimbo's Initiation	1931	full	240	900	Fleischer Bimbo's Initiation 1931 Talkartoon
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Minnie the Moocher	1932	full	300	900	Betty Boop Minnie the Moocher 1932 Cab Calloway
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Snow-White	1933	full	300	900	Betty Boop Snow White 1933 Fleischer
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Popeye the Sailor Meets Sindbad the Sailor	1936	full	600	1500	Popeye the Sailor Meets Sindbad the Sailor 1936
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Superman: The Mechanical Monsters	1941	full	400	900	Superman The Mechanical Monsters 1941 Fleischer
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Gulliver's Travels	1939	full	3000	9000	Gulliver's Travels 1939 Fleischer full movie
Bracia Fleischer: Betty Boop, Popeye, Superman	Grim Natwick	Grim Natwick i Betty Boop	1930	documentary	180	3600	Grim Natwick animator Betty Boop documentary
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Dizzy Dishes	1930	full	240	900	Betty Boop Dizzy Dishes 1930 Fleischer Talkartoon
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	The Old Man of the Mountain	1933	full	300	900	Betty Boop The Old Man of the Mountain 1933 Cab Calloway
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	I'll Be Glad When You're Dead You Rascal You	1932	full	300	900	Betty Boop Louis Armstrong I'll Be Glad When You're Dead You Rascal You 1932
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Superman (The Mad Scientist)	1941	full	400	900	Superman 1941 Fleischer first episode The Mad Scientist
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Popeye Meets Ali Baba's Forty Thieves	1937	full	600	1500	Popeye the Sailor Meets Ali Baba's Forty Thieves 1937
Bracia Fleischer: Betty Boop, Popeye, Superman	Dave Fleischer	Mr. Bug Goes to Town	1941	full	3000	9000	Mr Bug Goes to Town 1941 Fleischer full movie
